ct_pickup,n_rides,avg_fare_amount,avg_trip_distance,avg_trip_time_in_secs,total_passengers,period_id
1010000,4,5.375,0.7749999999999999,284.25,7,0_01_
1010100,36,10.666666666666666,2.506388888888889,642.5555555555555,77,0_01_
1010300,3,8.166666666666666,1.6333333333333335,468.3333333333333,5,0_01_
1010400,2,9.5,2.3499999999999996,500.0,2,0_01_
1010803,1,4.0,0.62,180.0,2,0_01_
1010900,3,7.166666666666667,1.4466666666666665,380.0,3,0_01_
1011000,2,6.25,1.095,384.0,2,0_01_
1011100,1,9.0,2.2,532.0,1,0_01_
1011201,1,7.0,1.6,345.0,1,0_01_
1011202,2,8.5,1.9849999999999999,452.5,4,0_01_
1011203,1,3.0,0.1,47.0,1,0_01_
1011300,8,8.1875,1.73375,430.625,9,0_01_
1011402,2,9.75,2.4,566.5,2,0_01_
1011500,1,12.0,3.4,703.0,1,0_01_
1011600,2,8.5,1.6,524.0,4,0_01_
1011700,2,7.75,1.78,445.0,6,0_01_
1011800,1,5.0,0.87,180.0,1,0_01_
1011900,7,6.571428571428571,1.2242857142857144,363.0,13,0_01_
1012000,2,6.75,1.1400000000000001,360.0,2,0_01_
1012101,2,11.5,2.95,632.0,2,0_01_
1012102,1,11.5,2.66,720.0,1,0_01_
1012500,9,8.555555555555555,1.8411111111111111,493.22222222222223,16,0_01_
1012700,5,7.5,1.6880000000000002,404.4,14,0_01_
1012800,1,7.5,1.5,413.0,1,0_01_
1012901,2,6.0,1.16,326.0,6,0_01_
1012902,4,9.25,2.3,532.0,4,0_01_
1013000,1,17.5,5.2,1078.0,1,0_01_
1013100,6,8.083333333333334,1.7,456.8333333333333,8,0_01_
1013203,2,8.75,2.035,542.5,4,0_01_
1013300,6,9.25,2.2716666666666665,521.0,10,0_01_
1013400,3,6.333333333333333,1.3433333333333335,309.3333333333333,3,0_01_
1013501,1,5.5,0.9,261.0,1,0_01_
1013502,1,4.0,0.5,157.0,1,0_01_
1013700,4,9.75,2.41,539.25,4,0_01_
1013800,1,6.0,1.0,328.0,1,0_01_
1013900,3,10.833333333333334,2.7866666666666666,618.3333333333334,5,0_01_
1014300,1,7.0,1.3,414.0,1,0_01_
1014401,1,5.5,0.9,259.0,1,0_01_
1014402,1,14.5,3.76,900.0,5,0_01_
1014500,3,6.166666666666667,0.9133333333333334,340.0,3,0_01_
1014601,1,4.5,0.7,206.0,1,0_01_
1014801,2,8.75,1.6749999999999998,502.5,7,0_01_
1014802,1,6.5,1.28,300.0,6,0_01_
1014900,4,7.25,1.42,413.0,5,0_01_
1015301,2,5.5,1.025,300.0,2,0_01_
1015302,7,8.0,1.6400000000000001,443.42857142857144,17,0_01_
1015501,1,7.5,1.65,360.0,1,0_01_
1015601,1,8.0,1.8,465.0,1,0_01_
1015700,5,6.6,1.314,340.2,14,0_01_
1015802,1,7.0,1.42,360.0,6,0_01_
1015900,1,5.5,1.07,240.0,1,0_01_
1016100,3,8.666666666666666,1.8,498.6666666666667,3,0_01_
1016300,3,12.166666666666666,2.9933333333333336,815.0,3,0_01_
1016500,1,3.0,0.2,51.0,1,0_01_
1016600,1,6.5,1.23,300.0,1,0_01_
1016700,1,10.0,2.28,660.0,1,0_01_
1016800,1,4.5,0.7,190.0,1,0_01_
1017100,3,9.666666666666666,2.3033333333333332,564.0,7,0_01_
1018000,1,9.0,2.04,480.0,6,0_01_
1018100,3,7.0,1.4333333333333336,369.0,3,0_01_
1018200,1,9.0,1.93,540.0,1,0_01_
1018300,2,6.0,1.1300000000000001,299.0,4,0_01_
1018700,1,6.0,0.97,360.0,5,0_01_
1018900,2,8.5,1.785,459.0,2,0_01_
1019100,3,9.333333333333334,2.2533333333333334,480.0,3,0_01_
1019500,1,16.5,3.9,1139.0,1,0_01_
1019800,2,7.5,1.51,396.0,2,0_01_
1020101,2,12.75,2.9400000000000004,777.0,6,0_01_
1020102,1,8.0,1.6,446.0,2,0_01_
1020300,2,11.0,2.75,612.5,2,0_01_
1020800,1,4.5,0.68,180.0,2,0_01_
1021100,1,4.5,0.68,180.0,2,0_01_
1021800,1,5.5,1.08,300.0,5,0_01_
1022000,1,4.0,0.3,161.0,2,0_01_
1022200,1,5.0,0.8,171.0,1,0_01_
1022900,1,3.5,0.2,110.0,1,0_01_
1023700,2,6.5,1.18,390.0,2,0_01_
1024100,1,7.0,1.2,370.0,1,0_01_
1024302,1,9.0,1.9,540.0,5,0_01_
1025300,1,5.0,0.86,180.0,1,0_01_
1031703,1,10.5,2.6,604.0,2,0_01_
1031704,1,11.0,2.8,663.0,2,0_01_
1000900,1,14.5,4.08,960.0,2,0_02_
1001300,1,4.5,0.7,177.0,1,0_02_
1001402,1,4.5,0.6,188.0,1,0_02_
1001502,1,3.5,0.21,120.0,1,0_02_
1001600,1,9.5,1.98,660.0,1,0_02_
1001800,5,5.5,0.85,310.0,7,0_02_
1002100,1,7.0,1.4,413.0,1,0_02_
1002400,1,13.5,3.66,840.0,4,0_02_
1002602,2,7.75,1.53,444.5,6,0_02_
1002800,2,7.5,1.52,433.0,6,0_02_
1002902,1,6.0,0.9,308.0,1,0_02_
1003001,5,8.1,1.848,459.4,13,0_02_
1003002,1,5.5,1.0,258.0,2,0_02_
1003100,1,4.5,0.58,180.0,5,0_02_
1003200,2,4.25,0.515,210.0,5,0_02_
1003300,2,7.0,1.5,334.5,2,0_02_
1003400,1,10.0,2.2,633.0,1,0_02_
1003601,3,8.333333333333334,1.6666666666666667,483.3333333333333,6,0_02_
1003700,6,7.5,1.5416666666666667,442.3333333333333,6,0_02_
1003800,4,6.25,1.2425,310.0,4,0_02_
1004002,2,9.25,2.0149999999999997,540.0,9,0_02_
1004100,3,7.5,1.4166666666666667,467.0,3,0_02_
1004200,3,8.166666666666666,1.7,469.6666666666667,3,0_02_
1004300,2,6.75,1.26,399.5,8,0_02_
1004400,1,9.5,2.26,540.0,1,0_02_
1004700,4,8.25,1.7774999999999999,510.0,5,0_02_
1004800,1,6.5,1.28,360.0,5,0_02_
1004900,6,6.333333333333333,1.1466666666666667,363.6666666666667,8,0_02_
1005000,2,7.0,1.295,450.0,5,0_02_
1005200,3,6.833333333333333,1.4266666666666667,387.3333333333333,9,0_02_
1005501,1,25.5,7.4,1703.0,1,0_02_
1005502,1,12.0,3.1,698.0,1,0_02_
1005600,1,10.0,2.55,540.0,5,0_02_
1005700,1,5.0,0.9,219.0,1,0_02_
1005800,5,7.1,1.496,385.8,9,0_02_
1005900,1,5.5,0.7,271.0,1,0_02_
1006100,1,4.0,0.6,146.0,1,0_02_
1006300,2,6.25,1.34,300.0,2,0_02_
1006500,15,7.766666666666667,1.644,436.6,26,0_02_
1006600,1,18.5,3.6,1402.0,1,0_02_
1006800,2,6.0,1.2,277.5,2,0_02_
1007001,1,9.0,2.16,540.0,5,0_02_
1007100,3,7.0,1.2233333333333334,403.6666666666667,3,0_02_
1007200,1,6.0,1.17,240.0,1,0_02_
1007300,6,7.25,1.3550000000000002,437.1666666666667,8,0_02_
1007400,4,7.0,1.555,362.25,13,0_02_
1007500,1,8.0,1.7,464.0,1,0_02_
1007600,4,6.125,1.165,335.0,20,0_02_
1007700,6,6.75,1.2433333333333334,370.1666666666667,13,0_02_
1007800,1,6.0,1.33,300.0,4,0_02_
1007900,11,8.681818181818182,1.8727272727272728,520.5454545454545,17,0_02_
1008000,1,6.5,0.97,420.0,1,0_02_
1008100,4,8.125,1.595,455.0,9,0_02_
1008300,9,7.277777777777778,1.421111111111111,428.0,19,0_02_
1008400,3,14.166666666666666,3.6966666666666668,912.6666666666666,7,0_02_
1008603,1,8.0,1.42,480.0,6,0_02_
1008700,4,7.5,1.365,388.5,5,0_02_
1008800,1,5.0,0.8,223.0,1,0_02_
1009100,1,4.5,0.7,165.0,1,0_02_
1009200,2,5.25,0.8500000000000001,228.0,3,0_02_
1009300,2,9.25,2.1500000000000004,514.5,3,0_02_
1009400,2,4.75,0.8,211.0,2,0_02_
1009500,3,7.333333333333333,1.6633333333333333,386.6666666666667,6,0_02_
1009600,2,4.75,0.91,221.0,2,0_02_
1009800,1,5.0,1.0,237.0,2,0_02_
1009901,6,11.0,2.6166666666666667,646.5,9,0_02_
1010000,2,6.0,1.18,270.0,7,0_02_
1010100,4,6.625,1.2725,366.0,7,0_02_
1010200,1,7.0,1.69,360.0,1,0_02_
1010300,4,8.625,1.8025,520.25,4,0_02_
1010400,1,7.0,1.36,420.0,2,0_02_
1010801,1,4.5,0.72,180.0,2,0_02_
1010803,1,6.0,1.1,292.0,2,0_02_
1010900,1,7.0,1.6,370.0,2,0_02_
1011100,3,8.166666666666666,1.67,472.3333333333333,5,0_02_
1011201,1,6.0,0.9,325.0,2,0_02_
1011202,3,9.0,1.9766666666666666,528.0,3,0_02_
1011203,1,3.5,0.47,120.0,1,0_02_
1011300,5,10.9,2.594,644.2,5,0_02_
1011402,1,4.5,0.7,196.0,1,0_02_
1011500,3,9.0,2.12,639.0,3,0_02_
1011900,13,6.5,1.2061538461538461,334.0769230769231,23,0_02_
1012101,4,9.125,2.19,507.75,8,0_02_
1012500,6,7.25,1.485,396.0,6,0_02_
1012601,1,10.0,2.61,540.0,1,0_02_
1012700,2,7.25,1.4049999999999998,401.0,2,0_02_
1012901,3,9.666666666666666,2.0833333333333335,599.3333333333334,7,0_02_
1013000,1,6.0,1.19,300.0,5,0_02_
1013100,3,11.0,2.713333333333333,660.0,8,0_02_
1013300,2,5.5,0.95,274.0,4,0_02_
1013400,4,5.875,1.025,278.5,4,0_02_
1013501,2,6.25,1.1099999999999999,341.0,2,0_02_
1013502,1,9.5,2.4,511.0,1,0_02_
1013603,1,7.0,1.67,360.0,2,0_02_
1013604,1,5.0,0.64,240.0,6,0_02_
1013700,5,6.7,1.46,357.6,8,0_02_
1013800,2,4.75,0.755,189.0,6,0_02_
1013900,5,7.4,1.4600000000000002,388.2,9,0_02_
1014000,1,5.0,0.58,240.0,5,0_02_
1014300,3,8.5,1.7966666666666669,460.0,4,0_02_
1014402,1,4.0,0.57,120.0,2,0_02_
1014500,4,9.375,1.9225,610.25,12,0_02_
1014601,1,5.0,0.8,213.0,2,0_02_
1014602,1,4.5,0.6,185.0,1,0_02_
1014801,1,17.5,4.9,1010.0,3,0_02_
1014900,1,8.5,1.8,458.0,1,0_02_
1015002,2,9.0,2.19,493.0,5,0_02_
1015200,1,5.0,0.64,240.0,1,0_02_
1015302,1,5.0,0.7,179.0,4,0_02_
1015401,2,8.5,1.995,467.0,2,0_02_
1015501,2,7.0,1.35,350.5,4,0_02_
1015601,2,14.0,3.625,870.0,3,0_02_
1015700,3,9.333333333333334,2.2133333333333334,542.6666666666666,3,0_02_
1015801,1,5.0,0.8,233.0,1,0_02_
1015900,2,7.0,1.35,333.5,2,0_02_
1016300,2,7.5,1.6,381.5,2,0_02_
1016700,1,10.0,2.6,531.0,1,0_02_
1016800,1,6.0,0.9,318.0,1,0_02_
1017000,1,5.0,0.88,240.0,2,0_02_
1017300,1,7.0,1.5,360.0,2,0_02_
1017500,1,7.0,1.4,317.0,1,0_02_
1017800,1,8.5,1.74,480.0,2,0_02_
1017900,2,10.25,2.6,618.5,3,0_02_
1019100,2,7.5,1.42,367.5,6,0_02_
1019500,1,7.0,1.5,316.0,1,0_02_
1019800,1,8.5,1.8,559.0,1,0_02_
1020101,1,9.5,1.95,600.0,5,0_02_
1020500,1,11.0,2.13,780.0,1,0_02_
1021303,1,4.0,0.5,139.0,1,0_02_
1022200,1,4.0,0.53,120.0,2,0_02_
1022900,1,3.0,0.2,58.0,1,0_02_
1023300,1,3.0,0.2,53.0,1,0_02_
1024100,2,10.5,2.28,634.0,3,0_02_
1031703,1,6.0,1.0,277.0,1,0_02_
1031704,1,4.5,0.72,180.0,1,0_02_
1000600,1,10.0,2.0,654.0,1,0_03_
1001600,2,8.75,2.055,510.0,8,0_03_
1001800,6,6.333333333333333,1.1366666666666667,370.0,11,0_03_
1002601,1,8.5,1.4,552.0,1,0_03_
1002902,2,8.25,1.665,502.5,7,0_03_
1003001,5,8.7,2.054,493.6,5,0_03_
1003002,1,4.0,0.58,180.0,1,0_03_
1003100,1,10.0,2.5,575.0,2,0_03_
1003200,3,10.333333333333334,2.47,597.3333333333334,4,0_03_
1003300,1,6.5,1.22,360.0,1,0_03_
1003400,4,5.75,1.0875,286.25,9,0_03_
1003602,2,7.25,1.5499999999999998,342.0,2,0_03_
1003700,2,5.5,1.05,260.5,3,0_03_
1003800,2,6.75,1.175,390.0,4,0_03_
1004001,1,6.5,0.9,396.0,1,0_03_
1004002,1,12.5,3.1,729.0,1,0_03_
1004100,2,14.5,3.83,852.5,2,0_03_
1004200,3,8.833333333333334,1.7166666666666668,582.6666666666666,3,0_03_
1004300,3,5.333333333333333,0.8733333333333334,240.66666666666666,4,0_03_
1004400,1,4.0,0.7,147.0,1,0_03_
1004500,1,5.5,1.0,296.0,2,0_03_
1004700,3,6.666666666666667,1.3766666666666667,327.0,3,0_03_
1004800,2,8.25,1.565,529.5,2,0_03_
1005000,1,12.0,2.74,780.0,1,0_03_
1005200,1,12.0,2.86,660.0,1,0_03_
1005501,2,7.0,1.5499999999999998,349.5,2,0_03_
1005502,1,5.0,0.7,230.0,1,0_03_
1005600,3,6.666666666666667,1.4000000000000001,304.6666666666667,7,0_03_
1006100,1,9.5,2.5,555.0,1,0_03_
1006300,2,7.0,1.2650000000000001,420.0,6,0_03_
1006400,1,5.5,0.95,300.0,1,0_03_
1006500,11,7.5,1.469090909090909,437.09090909090907,25,0_03_
1006600,1,5.5,1.1,246.0,1,0_03_
1006800,2,10.5,2.3600000000000003,678.0,2,0_03_
1006900,1,12.0,3.1,634.0,1,0_03_
1007002,1,8.5,2.0,480.0,1,0_03_
1007300,1,10.5,2.28,720.0,1,0_03_
1007400,4,5.75,1.0675,240.5,10,0_03_
1007500,1,9.0,2.1,555.0,1,0_03_
1007600,5,7.7,1.432,467.4,9,0_03_
1007700,1,29.5,8.5,1878.0,1,0_03_
1007800,3,6.166666666666667,1.3099999999999998,290.0,3,0_03_
1007900,14,9.142857142857142,2.082142857142857,548.8571428571429,22,0_03_
1008000,2,5.0,0.76,262.0,2,0_03_
1008200,3,6.666666666666667,1.0633333333333335,371.3333333333333,8,0_03_
1008300,9,8.0,1.5355555555555556,496.0,15,0_03_
1008400,5,6.1,1.1039999999999999,295.0,6,0_03_
1008601,1,6.0,1.09,300.0,4,0_03_
1008700,1,5.5,1.0,217.0,1,0_03_
1009000,1,7.0,1.6,368.0,1,0_03_
1009100,1,5.5,0.92,240.0,1,0_03_
1009200,2,5.25,0.9,250.0,2,0_03_
1009300,3,7.5,1.6133333333333333,398.6666666666667,6,0_03_
1009400,1,5.5,0.9,283.0,1,0_03_
1009500,2,11.0,2.515,722.5,2,0_03_
1009800,4,7.25,1.4,393.5,8,0_03_
1009901,1,7.0,1.35,360.0,6,0_03_
1009902,2,9.25,2.13,546.5,5,0_03_
1010000,1,4.5,0.7,148.0,1,0_03_
1010100,7,10.571428571428571,2.6185714285714288,627.4285714285714,11,0_03_
1010200,1,6.0,1.11,300.0,2,0_03_
1010300,2,8.25,1.5,502.0,3,0_03_
1010400,4,4.25,0.6,162.25,6,0_03_
1010801,1,6.5,1.0,365.0,1,0_03_
1011000,1,9.0,1.9,521.0,1,0_03_
1011100,2,13.0,3.3,774.0,5,0_03_
1011300,6,9.75,2.3533333333333335,535.1666666666666,7,0_03_
1011401,1,17.0,4.37,1080.0,1,0_03_
1011500,3,11.0,2.57,620.3333333333334,9,0_03_
1011600,1,8.5,1.8,462.0,1,0_03_
1011900,4,8.25,1.92,445.5,9,0_03_
1012102,1,6.0,1.2,289.0,1,0_03_
1012400,1,14.0,3.5,816.0,1,0_03_
1012500,6,8.0,1.5966666666666667,471.5,6,0_03_
1012700,3,11.666666666666666,2.91,615.3333333333334,3,0_03_
1012800,1,6.0,1.2,263.0,1,0_03_
1012901,1,4.5,0.8,167.0,1,0_03_
1013100,5,7.7,1.638,461.6,11,0_03_
1013201,1,13.5,3.38,720.0,6,0_03_
1013300,4,8.5,1.615,531.5,5,0_03_
1013603,1,12.0,3.07,720.0,5,0_03_
1013604,1,16.0,3.99,1080.0,1,0_03_
1013700,3,8.0,1.9333333333333333,400.0,4,0_03_
1013800,1,11.5,3.0,660.0,1,0_03_
1013900,2,4.25,0.645,150.5,6,0_03_
1014200,1,6.0,1.0,301.0,1,0_03_
1014300,1,7.5,1.84,420.0,1,0_03_
1014402,2,6.0,1.2000000000000002,294.0,2,0_03_
1014500,5,6.1,1.098,317.0,15,0_03_
1014602,1,4.0,0.6,149.0,1,0_03_
1014801,1,7.0,1.6,334.0,1,0_03_
1014900,1,4.0,0.6,139.0,1,0_03_
1015002,2,5.75,1.05,232.5,2,0_03_
1015301,1,8.0,1.6,449.0,1,0_03_
1015601,1,4.5,0.57,180.0,2,0_03_
1015801,1,9.0,2.3,479.0,1,0_03_
1016100,1,4.0,0.51,180.0,1,0_03_
1016700,3,7.166666666666667,1.7166666666666668,354.3333333333333,7,0_03_
1017200,1,6.0,1.21,300.0,1,0_03_
1017300,1,6.0,1.19,300.0,5,0_03_
1017700,1,13.0,3.1,719.0,1,0_03_
1018000,1,6.5,1.1,381.0,1,0_03_
1018200,1,7.5,1.54,480.0,1,0_03_
1018300,3,9.666666666666666,2.3433333333333333,560.0,7,0_03_
1018500,1,10.5,2.89,600.0,5,0_03_
1018700,1,8.5,1.88,480.0,6,0_03_
1019100,1,17.5,4.9,1013.0,1,0_03_
1019300,1,7.0,1.39,360.0,3,0_03_
1019500,3,6.0,1.2,304.0,3,0_03_
1019701,1,7.0,1.5,331.0,1,0_03_
1019900,1,7.0,1.4,354.0,1,0_03_
1020000,1,6.0,1.21,300.0,2,0_03_
1020300,1,9.5,2.0,568.0,1,0_03_
1022200,1,6.5,1.12,420.0,1,0_03_
1022301,1,7.5,1.54,360.0,2,0_03_
1024500,2,6.5,1.02,385.0,2,0_03_
1025700,1,7.0,1.5,371.0,2,0_03_
1031704,1,10.5,2.62,540.0,1,0_03_
1000700,2,10.0,2.1500000000000004,631.5,2,0_04_
1001300,2,6.75,1.4500000000000002,308.0,2,0_04_
1001502,1,9.5,2.5,516.0,1,0_04_
1002100,1,11.5,2.79,720.0,1,0_04_
1002601,1,8.0,1.67,420.0,1,0_04_
1002602,1,12.0,3.26,720.0,1,0_04_
1002902,1,7.0,1.5,348.0,1,0_04_
1003001,2,8.0,1.5650000000000002,480.0,7,0_04_
1003200,6,10.916666666666666,2.5616666666666665,675.5,14,0_04_
1003300,2,4.5,0.61,180.0,12,0_04_
1003400,4,9.0,2.1675,644.5,6,0_04_
1003601,1,8.0,1.57,480.0,1,0_04_
1003602,1,11.0,2.4,776.0,2,0_04_
1003700,4,12.25,3.14,739.0,4,0_04_
1003800,10,7.2,1.377,409.2,13,0_04_
1004001,2,7.0,1.4000000000000001,358.5,4,0_04_
1004002,2,5.75,0.9,296.0,4,0_04_
1004100,7,8.428571428571429,1.8214285714285714,491.42857142857144,10,0_04_
1004300,3,15.666666666666666,4.083333333333333,955.6666666666666,5,0_04_
1004500,2,6.75,1.415,351.5,2,0_04_
1004700,3,7.666666666666667,1.5066666666666666,484.3333333333333,7,0_04_
1004900,1,5.0,0.9,236.0,1,0_04_
1005000,1,11.5,3.0,650.0,2,0_04_
1005200,1,8.5,2.1,434.0,1,0_04_
1005502,1,10.5,2.8,575.0,1,0_04_
1005800,1,3.0,0.2,71.0,1,0_04_
1006200,1,5.0,0.9,202.0,1,0_04_
1006300,3,7.5,1.4666666666666668,412.0,3,0_04_
1006400,2,7.5,1.49,415.5,2,0_04_
1006500,6,11.083333333333334,2.6366666666666667,661.0,9,0_04_
1006600,2,6.5,1.19,417.0,2,0_04_
1006700,2,9.75,2.05,640.0,2,0_04_
1006800,2,7.0,1.495,393.0,2,0_04_
1007001,1,9.0,2.1,472.0,2,0_04_
1007002,2,5.75,1.105,264.5,6,0_04_
1007100,2,5.25,0.8300000000000001,240.0,2,0_04_
1007500,2,6.5,1.065,370.0,6,0_04_
1007600,2,7.75,1.76,390.0,2,0_04_
1007900,7,10.214285714285714,2.4114285714285715,635.2857142857143,10,0_04_
1008000,3,7.833333333333333,1.55,464.6666666666667,6,0_04_
1008100,4,6.625,1.2,364.0,7,0_04_
1008300,7,9.428571428571429,2.1614285714285715,547.2857142857143,11,0_04_
1008700,1,12.5,3.38,720.0,1,0_04_
1008800,2,5.0,0.89,211.5,2,0_04_
1009200,5,9.3,2.2,540.6,14,0_04_
1009400,3,11.166666666666666,2.966666666666667,650.6666666666666,5,0_04_
1009500,3,10.5,2.5,636.6666666666666,7,0_04_
1009800,2,6.0,0.95,312.5,2,0_04_
1009901,1,6.5,1.1,332.0,1,0_04_
1009902,2,11.5,2.7,745.5,7,0_04_
1009903,2,5.75,1.2349999999999999,273.0,2,0_04_
1010000,4,6.0,1.0025,330.0,7,0_04_
1010100,7,7.5,1.6385714285714286,394.57142857142856,13,0_04_
1010200,1,5.5,1.6,335.0,1,0_04_
1010400,1,6.0,1.3,264.0,1,0_04_
1010900,2,6.75,1.35,388.0,2,0_04_
1011100,1,6.0,1.2,291.0,1,0_04_
1011202,1,8.0,1.89,420.0,1,0_04_
1011203,1,8.0,1.72,420.0,1,0_04_
1011300,5,9.6,2.3899999999999997,539.4,9,0_04_
1011500,3,11.166666666666666,2.53,677.0,4,0_04_
1011900,5,12.6,3.3200000000000003,736.0,8,0_04_
1012101,2,9.25,1.91,577.0,2,0_04_
1012102,1,6.0,1.2,306.0,1,0_04_
1012500,6,9.166666666666666,2.0283333333333333,579.5,7,0_04_
1012602,1,4.0,0.4,150.0,1,0_04_
1012700,1,4.0,0.5,148.0,1,0_04_
1013100,3,8.5,1.8466666666666667,485.6666666666667,7,0_04_
1013201,1,16.0,4.5,951.0,1,0_04_
1013300,4,9.0,1.855,524.75,10,0_04_
1013400,2,4.25,0.5,167.0,2,0_04_
1013501,1,6.5,1.05,420.0,1,0_04_
1013900,1,4.5,0.5,230.0,1,0_04_
1014000,1,7.5,1.2,454.0,1,0_04_
1014300,2,7.0,1.35,360.0,8,0_04_
1014500,2,9.75,2.175,514.0,2,0_04_
1015001,1,9.5,2.3,521.0,1,0_04_
1015601,1,4.5,0.73,180.0,2,0_04_
1015802,2,5.75,0.875,292.5,7,0_04_
1016300,1,4.5,0.6,173.0,1,0_04_
1016500,2,11.75,3.0500000000000003,686.0,4,0_04_
1016700,1,3.5,0.4,133.0,1,0_04_
1017100,1,8.5,1.89,480.0,3,0_04_
1017200,1,4.5,0.6,187.0,1,0_04_
1017300,1,6.0,1.27,300.0,5,0_04_
1017500,1,4.0,0.46,120.0,5,0_04_
1017800,1,9.0,2.26,480.0,5,0_04_
1017900,1,8.5,2.0,437.0,1,0_04_
1018200,1,16.0,4.25,1020.0,1,0_04_
1019100,2,19.5,5.300000000000001,1231.5,3,0_04_
1019300,1,7.5,1.67,360.0,1,0_04_
1019500,1,5.0,0.7,270.0,1,0_04_
1019600,2,6.5,1.245,342.5,3,0_04_
1019800,1,11.0,3.03,660.0,1,0_04_
1019900,1,2.5,0.1,45.0,1,0_04_
1020102,1,5.0,0.81,180.0,1,0_04_
1020500,1,10.5,2.42,660.0,1,0_04_
1021100,1,8.5,1.6,523.0,1,0_04_
1021900,1,8.0,1.1,529.0,1,0_04_
1022900,1,7.0,1.36,300.0,3,0_04_
1031703,1,12.0,2.81,720.0,1,0_04_
1001501,1,10.0,2.3,625.0,1,0_05_
1001502,1,8.5,1.61,540.0,1,0_05_
1001600,1,10.5,2.5,641.0,1,0_05_
1001800,3,7.166666666666667,1.2733333333333334,431.6666666666667,3,0_05_
1002000,1,4.5,0.74,180.0,1,0_05_
1002601,1,3.5,0.4,114.0,1,0_05_
1002902,1,20.5,5.8,1183.0,1,0_05_
1003001,1,5.0,0.9,210.0,1,0_05_
1003002,1,11.0,2.66,660.0,3,0_05_
1003200,2,11.25,2.72,610.5,2,0_05_
1003400,6,8.25,1.74,514.0,7,0_05_
1003601,1,7.0,1.46,420.0,1,0_05_
1003602,3,9.5,2.34,559.3333333333334,4,0_05_
1003700,8,8.5625,1.82125,538.125,12,0_05_
1003800,4,7.125,1.6725,379.25,14,0_05_
1004002,1,4.5,0.7,143.0,1,0_05_
1004100,5,5.2,0.836,263.4,10,0_05_
1004200,2,6.5,1.4249999999999998,312.0,3,0_05_
1004700,2,12.75,3.29,826.0,2,0_05_
1004900,1,11.0,2.56,720.0,1,0_05_
1005600,1,7.0,1.12,420.0,5,0_05_
1005800,3,10.5,2.5066666666666664,647.3333333333334,10,0_05_
1006100,1,6.0,1.1,351.0,1,0_05_
1006200,1,21.5,5.79,1320.0,1,0_05_
1006300,3,7.666666666666667,1.7966666666666669,388.0,4,0_05_
1006400,3,7.0,1.2766666666666666,402.0,3,0_05_
1006500,8,8.6875,1.86625,520.125,8,0_05_
1006700,2,4.25,0.63,150.5,2,0_05_
1006800,2,6.0,1.2,300.0,7,0_05_
1006900,1,4.0,0.5,158.0,2,0_05_
1007002,1,18.5,4.8,1260.0,2,0_05_
1007100,2,4.75,0.775,217.5,2,0_05_
1007200,1,6.0,1.05,300.0,1,0_05_
1007300,3,7.333333333333333,1.6166666666666665,394.6666666666667,6,0_05_
1007500,1,12.5,3.2,720.0,4,0_05_
1007600,6,7.333333333333333,1.38,436.3333333333333,9,0_05_
1007700,2,8.5,1.77,537.5,3,0_05_
1007800,1,5.0,0.9,219.0,1,0_05_
1007900,7,7.642857142857143,1.4714285714285715,458.14285714285717,11,0_05_
1008000,4,8.875,1.935,462.75,7,0_05_
1008100,1,6.5,1.3,337.0,1,0_05_
1008200,1,5.0,0.8,240.0,5,0_05_
1008300,11,8.227272727272727,1.6818181818181819,543.5454545454545,20,0_05_
1008400,1,4.0,0.57,120.0,1,0_05_
1008601,1,15.5,4.13,840.0,5,0_05_
1008700,2,5.75,1.05,302.5,3,0_05_
1009000,3,5.666666666666667,0.8333333333333334,317.3333333333333,3,0_05_
1009200,2,8.0,1.8150000000000002,391.5,2,0_05_
1009400,3,6.5,1.3333333333333333,312.6666666666667,5,0_05_
1009500,3,10.5,2.466666666666667,598.6666666666666,3,0_05_
1009800,3,11.333333333333334,2.86,655.6666666666666,3,0_05_
1010000,1,7.0,1.0,450.0,1,0_05_
1010100,2,6.75,1.4,359.5,2,0_05_
1010803,1,23.5,6.77,1440.0,1,0_05_
1010900,1,15.5,4.27,900.0,1,0_05_
1011300,2,4.5,0.675,210.0,5,0_05_
1011500,2,6.5,1.1099999999999999,381.5,2,0_05_
1011600,1,15.5,4.1,885.0,1,0_05_
1011900,8,6.9375,1.35125,350.125,13,0_05_
1012101,3,5.5,0.9166666666666666,247.66666666666666,8,0_05_
1012102,1,12.5,3.11,780.0,1,0_05_
1012602,2,5.0,0.75,245.5,3,0_05_
1012700,1,7.5,1.8,385.0,1,0_05_
1013100,1,5.0,0.7,286.0,1,0_05_
1013300,5,7.4,1.608,415.2,9,0_05_
1013400,1,11.5,2.7,667.0,3,0_05_
1013700,4,7.625,1.4675,476.25,4,0_05_
1013900,2,8.75,1.8849999999999998,442.5,2,0_05_
1014200,1,7.0,1.2,395.0,1,0_05_
1014602,1,3.5,0.29,60.0,1,0_05_
1015401,1,9.5,2.43,540.0,6,0_05_
1015403,1,6.0,1.3,265.0,2,0_05_
1015900,1,5.5,0.9,238.0,1,0_05_
1016400,1,8.0,1.41,480.0,1,0_05_
1016500,1,11.5,3.0,662.0,1,0_05_
1016700,1,6.5,1.1,296.0,1,0_05_
1017500,2,10.25,2.4,556.5,2,0_05_
1018300,2,6.5,1.05,370.0,2,0_05_
1018700,2,10.0,2.215,508.5,2,0_05_
1019100,1,7.0,1.1,355.0,1,0_05_
