ct_dropoff,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1007300,2,"[[431558, 2396149], [1711150, 2400468]]",1.5699999999999998,8.5,568.75,11,4,0.006968641114982578,6_05_
1007400,6,"[[403492, 405639], [410242, 2400592], [1729510, 1731755], [371064, 1763389], [378011, 1728435], [1775923, 398380, 1758316]]",2.130555555555556,9.73611111111111,615.7222222222223,28,13,0.020905923344947737,6_05_
1007500,2,"[[395977, 381510], [1776499, 2400662]]",1.6625,7.75,490.5,5,4,0.006968641114982578,6_05_
1007600,8,"[[2402183, 1729540], [2386512, 2391199], [375445, 2400075, 1705468], [402604, 1706044], [1721934, 1717897], [414080, 1713835], [2396346, 409548], [381137, 2391206, 395110]]",1.390625,7.34375,452.8125,30,18,0.027874564459930314,6_05_
1007700,3,"[[1713573, 394409], [373839, 421311, 2391372], [2395968, 423856]]",1.9577777777777776,9.333333333333334,621.1111111111112,11,7,0.010452961672473868,6_05_
1007800,2,"[[2396298, 410317], [404219, 375101]]",1.7475,8.375,509.0,14,4,0.006968641114982578,6_05_
1007900,6,"[[1717936, 398086], [2391517, 2395734], [1710369, 1713070], [385852, 379228], [377207, 398743], [394667, 422669]]",1.9933333333333334,9.958333333333334,706.3333333333334,24,12,0.020905923344947737,6_05_
1008000,4,"[[438265, 385473], [382571, 1726260], [376394, 377228, 1717902], [1731728, 401745]]",1.235,7.083333333333333,434.4583333333333,15,9,0.013937282229965157,6_05_
1008100,1,"[[442955, 2391341]]",1.315,8.5,638.5,7,2,0.003484320557491289,6_05_
1008200,2,"[[390745, 1722676], [384687, 1775701]]",1.435,7.0,394.5,9,4,0.006968641114982578,6_05_
1008300,6,"[[1763310, 378021], [389524, 384902, 2410442], [428096, 1729204], [410319, 404450], [1773205, 2450247], [382087, 1728439]]",1.894722222222222,9.222222222222221,604.1388888888888,26,13,0.020905923344947737,6_05_
1008400,4,"[[2396146, 1757724], [1763409, 370984], [1717813, 385795], [392874, 2385715]]",1.4587500000000002,7.125,398.0,19,8,0.013937282229965157,6_05_
1008700,2,"[[412665, 387727], [1722091, 2401284]]",2.1075,9.375,585.5,4,4,0.006968641114982578,6_05_
1008800,4,"[[2400589, 1729101], [1756506, 2392189, 384641], [2396147, 382323], [1757107, 377905]]",2.229166666666667,9.8125,616.7916666666667,18,9,0.013937282229965157,6_05_
1008900,1,"[[428163, 395846]]",2.37,10.25,660.0,7,2,0.003484320557491289,6_05_
1009000,3,"[[2396022, 398566], [2405857, 398469], [1722396, 1775442, 1728418]]",1.6877777777777776,7.944444444444444,467.9444444444444,7,7,0.010452961672473868,6_05_
1009100,3,"[[2391092, 442806], [423881, 1728430], [370982, 2385913]]",1.3766666666666667,7.166666666666667,448.3333333333333,7,6,0.010452961672473868,6_05_
1009200,2,"[[398394, 397604], [2392041, 2400747]]",1.115,6.0,319.25,9,4,0.006968641114982578,6_05_
1009500,2,"[[1722821, 423862], [1775982, 1717890, 382158]]",1.2625000000000002,7.166666666666667,440.3333333333333,6,5,0.006968641114982578,6_05_
1009800,5,"[[1718364, 1755310], [1725234, 426877], [2392030, 2396139], [381133, 405733, 1756986], [404399, 405641]]",1.9620000000000002,9.533333333333333,629.0333333333333,21,11,0.017421602787456445,6_05_
1010000,2,"[[383895, 384650], [409950, 370340]]",1.19,6.5,375.0,9,4,0.006968641114982578,6_05_
1010100,11,"[[423939, 378034], [2410436, 412772, 377899], [377927, 1718410], [2391492, 384563], [370555, 2385523], [2395891, 2391521], [1748275, 409852], [2391189, 380972], [378176, 2387165], [396775, 2400594], [384143, 428778]]",1.5956060606060605,7.863636363636363,475.6515151515152,40,23,0.03832752613240418,6_05_
1010300,1,"[[2391762, 2400050]]",1.7999999999999998,8.0,453.0,2,2,0.003484320557491289,6_05_
1010400,1,"[[2396044, 2396545]]",1.5,7.0,347.0,5,2,0.003484320557491289,6_05_
1010602,1,"[[1748975, 419695]]",3.6849999999999996,14.0,923.0,3,2,0.003484320557491289,6_05_
1010801,1,"[[391510, 1717656]]",3.1550000000000002,12.5,782.5,6,2,0.003484320557491289,6_05_
1010802,1,"[[383290, 2400207]]",0.52,4.25,170.5,2,2,0.003484320557491289,6_05_
1010803,1,"[[1755583, 1704750]]",3.4000000000000004,13.25,810.0,4,2,0.003484320557491289,6_05_
1010900,4,"[[428732, 383291], [1718722, 2400211], [374974, 2396155], [414085, 2390959]]",0.6775,4.75,221.375,8,8,0.013937282229965157,6_05_
1011100,4,"[[1722340, 2400773], [1763305, 1717245], [1757406, 1757014], [2391573, 374612]]",1.9500000000000002,9.0625,576.875,12,8,0.013937282229965157,6_05_
1011300,1,"[[2400614, 386732]]",1.25,5.75,286.5,5,2,0.003484320557491289,6_05_
1011500,3,"[[2391956, 423334], [421912, 413411, 1714194], [1725225, 405666]]",2.7622222222222224,11.833333333333334,790.1111111111112,8,7,0.010452961672473868,6_05_
1011700,3,"[[1755824, 427726], [413142, 1748672], [2391133, 1721041]]",1.9583333333333333,9.166666666666666,519.8333333333334,8,6,0.010452961672473868,6_05_
1011800,2,"[[2390966, 407523], [1725456, 398760]]",4.140000000000001,15.25,958.25,8,4,0.006968641114982578,6_05_
1011900,3,"[[414643, 381793, 412769, 393624], [407159, 398562], [1776588, 2400121]]",2.0433333333333334,8.708333333333334,571.0,13,8,0.010452961672473868,6_05_
1012101,1,"[[1733041, 411930]]",2.69,10.75,653.5,3,2,0.003484320557491289,6_05_
1012601,1,"[[406624, 1722165]]",2.44,9.75,533.0,5,2,0.003484320557491289,6_05_
1012700,5,"[[385442, 1748198], [406222, 422673], [1748978, 1775443], [398176, 1721998], [378780, 1717709]]",1.941,9.1,571.0,11,10,0.017421602787456445,6_05_
1012901,2,"[[394463, 390299], [1722656, 381796, 1748985]]",1.8508333333333336,8.083333333333332,433.6666666666667,11,5,0.006968641114982578,6_05_
1012902,1,"[[422609, 398087]]",4.1,15.5,1020.0,6,2,0.003484320557491289,6_05_
1013100,5,"[[2396045, 382184], [1722252, 1756770], [2391658, 423797], [407821, 378157], [413855, 1756310]]",2.539,10.9,668.1,14,10,0.017421602787456445,6_05_
1013300,3,"[[2396438, 405009], [398492, 2400651], [1728655, 431535]]",1.8516666666666666,8.416666666666666,497.0,10,6,0.010452961672473868,6_05_
1013400,3,"[[421321, 414079], [402132, 2386213], [2391583, 382513]]",1.9866666666666664,8.666666666666666,467.5,14,6,0.010452961672473868,6_05_
1013603,1,"[[2391715, 386223]]",4.8100000000000005,17.25,1080.0,5,2,0.003484320557491289,6_05_
1013700,2,"[[421658, 2390938], [2386249, 366418]]",1.9699999999999998,8.75,519.75,5,4,0.006968641114982578,6_05_
1013800,2,"[[377023, 2400348], [404290, 2400934]]",2.275,9.625,544.25,13,4,0.006968641114982578,6_05_
1014000,1,"[[380967, 399489]]",4.635,17.0,1020.0,4,2,0.003484320557491289,6_05_
1014300,1,"[[381511, 1748504]]",4.484999999999999,17.75,1194.5,2,2,0.003484320557491289,6_05_
1014500,1,"[[390030, 2396337]]",0.685,5.0,223.0,3,2,0.003484320557491289,6_05_
1014601,1,"[[442590, 401479]]",3.09,12.75,780.0,2,2,0.003484320557491289,6_05_
1014602,1,"[[387372, 2395881]]",5.15,19.0,1218.0,3,2,0.003484320557491289,6_05_
1015101,1,"[[1775936, 397970]]",0.93,5.25,269.0,2,2,0.003484320557491289,6_05_
1015401,1,"[[389578, 2391523]]",3.115,12.75,816.5,5,2,0.003484320557491289,6_05_
1015403,1,"[[380981, 395108]]",3.3000000000000003,13.25,810.0,2,2,0.003484320557491289,6_05_
1015801,1,"[[1775446, 416188]]",4.94,17.5,1130.0,6,2,0.003484320557491289,6_05_
1015900,2,"[[378729, 384567], [383131, 2396180]]",1.6524999999999999,8.0,495.5,4,4,0.006968641114982578,6_05_
1016300,2,"[[2396548, 409405], [1724363, 388695]]",3.9425,15.0,984.5,7,4,0.006968641114982578,6_05_
1016500,1,"[[391043, 2391207]]",3.105,11.75,732.0,2,2,0.003484320557491289,6_05_
1017500,2,"[[409989, 1717148], [1714198, 390744]]",3.5599999999999996,13.875,825.25,5,4,0.006968641114982578,6_05_
1018100,1,"[[2400432, 1729077]]",6.45,22.75,1438.0,4,2,0.003484320557491289,6_05_
1031703,1,"[[2400976, 384893]]",2.5999999999999996,13.0,962.0,2,2,0.003484320557491289,6_05_
1000600,1,"[[2417917, 1728700]]",2.8,13.0,947.0,2,2,0.003968253968253968,6_06_
1000700,3,"[[1721203, 405606], [391044, 1725719], [403399, 380551]]",2.341666666666667,10.25,671.1666666666666,15,6,0.011904761904761904,6_06_
1000900,2,"[[396016, 1714846], [2404965, 401492]]",1.9625,8.5,492.0,5,4,0.007936507936507936,6_06_
1001300,2,"[[394590, 1714840], [401330, 382725]]",2.2300000000000004,9.75,589.75,9,4,0.007936507936507936,6_06_
1001501,2,"[[386758, 403731], [406329, 1737858]]",2.375,9.75,587.5,10,4,0.007936507936507936,6_06_
1001502,5,"[[387078, 403266], [1711203, 1716585], [1728582, 384703, 2401208], [384228, 1725852, 399031, 391005], [393278, 394940]]",2.4785,10.091666666666667,622.15,16,13,0.01984126984126984,6_06_
1001800,2,"[[386632, 391239], [2400988, 404740, 402446]]",1.0125,6.958333333333334,477.5,10,5,0.007936507936507936,6_06_
1002100,2,"[[389702, 397795], [1731604, 398190]]",1.77,8.25,501.75,12,4,0.007936507936507936,6_06_
1002602,1,"[[393928, 390341]]",3.71,13.75,870.0,7,2,0.003968253968253968,6_06_
1002800,1,"[[1721604, 1722302, 391700, 388577]]",0.59,4.75,221.25,8,4,0.003968253968253968,6_06_
1003001,2,"[[1722520, 1721677], [1725530, 2401510]]",1.45,8.125,539.0,4,4,0.007936507936507936,6_06_
1003002,1,"[[1714621, 1725413, 401569]]",0.6766666666666667,5.333333333333333,294.3333333333333,9,3,0.003968253968253968,6_06_
1003100,2,"[[410596, 403749, 401067], [1722126, 404269]]",2.6500000000000004,10.75,648.0,16,5,0.007936507936507936,6_06_
1003200,1,"[[402573, 404449]]",0.815,4.75,210.0,7,2,0.003968253968253968,6_06_
1003400,2,"[[1729695, 2400537], [1716673, 1716089]]",1.3,6.75,396.5,5,4,0.007936507936507936,6_06_
1003601,2,"[[412354, 406797], [2412153, 387359]]",1.8375000000000001,9.375,629.75,9,4,0.007936507936507936,6_06_
1003602,2,"[[386367, 2381126], [1728894, 386501]]",1.9075,9.625,663.0,5,4,0.007936507936507936,6_06_
1003700,1,"[[2416225, 387178]]",1.6099999999999999,8.0,548.0,2,2,0.003968253968253968,6_06_
1003800,10,"[[2400745, 391870], [1729267, 1736578], [398764, 1711444], [402617, 2400518], [1715950, 386619], [405168, 1724259, 2400742], [401556, 1725595], [411057, 386756], [1722446, 2381484], [2407393, 1716203]]",1.3638333333333335,7.808333333333333,520.2333333333333,38,21,0.03968253968253968,6_06_
1004001,4,"[[406755, 1716736], [404277, 398839], [1729408, 388144], [402447, 380716, 1732178]]",1.7304166666666667,8.208333333333334,506.5,11,9,0.015873015873015872,6_06_
1004002,7,"[[407083, 1721863, 1730271], [1725712, 1776412, 1726346], [388007, 1729519], [404440, 384423], [392308, 392053, 396958], [1736338, 2400345], [2410290, 2381130]]",1.2149999999999999,6.773809523809525,379.452380952381,31,17,0.027777777777777776,6_06_
1004100,3,"[[1729007, 407623], [403642, 402401], [397432, 398637]]",1.1666666666666667,6.75,392.0,14,6,0.011904761904761904,6_06_
1004300,4,"[[382861, 1744893], [398843, 384219], [387384, 2402206], [1775859, 2401010]]",1.23,7.0625,463.5,16,8,0.015873015873015872,6_06_
1004400,2,"[[392324, 396387], [390231, 1722366]]",1.815,9.25,634.5,14,4,0.007936507936507936,6_06_
1004500,3,"[[2395922, 392228], [383835, 395249], [381440, 1716371]]",2.075,9.416666666666666,584.1666666666666,12,6,0.011904761904761904,6_06_
1004800,3,"[[395643, 1722229], [428242, 2417253], [1729081, 429273]]",0.6316666666666667,4.416666666666667,198.16666666666666,14,6,0.011904761904761904,6_06_
1004900,3,"[[1722833, 398132], [1716575, 404714], [1721525, 387069, 397336]]",0.9511111111111111,6.166666666666667,338.5,11,7,0.011904761904761904,6_06_
1005000,2,"[[384350, 384139], [385523, 394900]]",1.2375,6.25,330.0,8,4,0.007936507936507936,6_06_
1005200,2,"[[403572, 1715987], [395747, 1737132]]",1.31,6.5,328.75,6,4,0.007936507936507936,6_06_
1005400,2,"[[1738631, 2400333], [404699, 384226]]",0.7325,5.625,340.0,6,4,0.007936507936507936,6_06_
1005501,3,"[[390631, 1729593], [381308, 2400750], [395948, 380753]]",1.17,6.666666666666667,459.3333333333333,12,6,0.011904761904761904,6_06_
1005502,1,"[[396641, 403584]]",1.35,6.75,330.0,2,2,0.003968253968253968,6_06_
1005600,2,"[[401213, 1721521], [407521, 1721866]]",1.8849999999999998,8.5,490.5,9,4,0.007936507936507936,6_06_
1005700,1,"[[380669, 384136]]",1.1,5.75,270.0,2,2,0.003968253968253968,6_06_
1005800,3,"[[410213, 1722293], [2400648, 2375459, 1728286], [397538, 391125]]",2.226666666666667,9.722222222222223,576.6666666666666,12,7,0.011904761904761904,6_06_
1006100,1,"[[2417506, 1716096]]",1.25,6.25,335.0,3,2,0.003968253968253968,6_06_
1006200,2,"[[401362, 2405577], [2395804, 2400018]]",2.0675,9.25,551.25,7,4,0.007936507936507936,6_06_
1006300,1,"[[2382124, 1729764]]",1.7,7.75,516.5,2,2,0.003968253968253968,6_06_
1006400,4,"[[397429, 413645], [1716214, 1728320], [1716204, 1724373], [386074, 399037]]",1.16125,6.5,371.25,12,8,0.015873015873015872,6_06_
1006500,2,"[[1738193, 1711129], [386584, 1740755]]",2.0175,9.125,549.0,7,4,0.007936507936507936,6_06_
1006600,1,"[[1726256, 2401578]]",1.0,5.25,236.5,3,2,0.003968253968253968,6_06_
1006700,4,"[[2401579, 428488], [2401442, 404743], [391296, 404747, 1728824], [403858, 386508]]",1.17,6.208333333333333,334.54166666666663,19,9,0.015873015873015872,6_06_
1006800,7,"[[407088, 2400309], [2400316, 2395797], [396011, 388123, 384576], [1716530, 2401661], [391337, 389117], [1736272, 1725226], [403336, 412795]]",1.5111904761904762,7.69047619047619,463.85714285714283,27,15,0.027777777777777776,6_06_
1007001,2,"[[383654, 2417257, 384783], [380508, 386433]]",2.6674999999999995,11.291666666666668,694.5,6,5,0.007936507936507936,6_06_
1007002,4,"[[402379, 400934, 1729834], [1736251, 2375074, 412134], [406346, 403773], [1728283, 1729432]]",1.8787500000000001,8.583333333333332,511.7083333333333,20,10,0.015873015873015872,6_06_
1007100,2,"[[2400818, 1724514], [406378, 395877]]",1.24,6.375,350.5,8,4,0.007936507936507936,6_06_
1007200,12,"[[1729835, 1729932, 382853], [1729429, 1723266], [1710564, 412169], [1724954, 2417244, 403358, 2417348], [388302, 1716687], [2381116, 398066], [391420, 1730288], [1711204, 1722725], [389823, 384348], [1729228, 397214], [412789, 2401591], [411984, 380392, 1724489]]",1.571111111111111,7.618055555555556,432.6180555555556,54,28,0.047619047619047616,6_06_
1007300,7,"[[1731601, 2417321], [383655, 1725361], [2376279, 403918], [1721613, 1721208], [397184, 401337], [1722798, 1731086, 417659], [1723045, 2402182]]",1.4654761904761904,7.702380952380953,484.40476190476187,17,15,0.027777777777777776,6_06_
1007400,3,"[[428162, 2401311], [401877, 2409517], [2402187, 401512]]",1.345,7.5,476.5,8,6,0.011904761904761904,6_06_
1007600,9,"[[2396787, 427555], [401790, 1716535], [1715957, 384781], [386364, 2402039], [380448, 1740737], [1722526, 401895, 1716667, 389063], [412389, 412507, 2401748], [389737, 1728485], [1728299, 391280]]",1.3341666666666667,6.805555555555555,371.6018518518519,44,21,0.03571428571428571,6_06_
1007800,5,"[[396998, 1722788], [401740, 2400446], [395855, 1714685], [1728550, 1726350], [410958, 1736388, 404245]]",1.5263333333333333,7.416666666666667,433.9,24,11,0.01984126984126984,6_06_
1007900,2,"[[1728502, 388087], [2400025, 2400534]]",1.1075,6.5,362.75,6,4,0.007936507936507936,6_06_
1008000,5,"[[404899, 380725], [386689, 2408073], [1728274, 384237], [402011, 1728736], [390823, 388839, 387020]]",1.72,8.05,455.4,19,11,0.01984126984126984,6_06_
1008100,4,"[[385524, 392054], [387367, 2376275], [2395829, 407340], [1737857, 404006]]",1.00375,5.9375,337.875,13,8,0.015873015873015872,6_06_
1008200,1,"[[2401102, 2417511]]",0.55,4.5,169.0,2,2,0.003968253968253968,6_06_
1008300,4,"[[394728, 386787], [387068, 411202], [396136, 2381622], [2401379, 2400847]]",1.4212500000000001,8.0625,528.375,20,8,0.015873015873015872,6_06_
1008400,3,"[[388561, 1724687], [2416216, 410262], [2390370, 2376315]]",1.8616666666666664,8.75,544.5,9,6,0.011904761904761904,6_06_
1008700,2,"[[405385, 2375926], [404651, 380264]]",1.7774999999999999,9.375,609.5,11,4,0.007936507936507936,6_06_
1008800,2,"[[394548, 2401634], [1725459, 2396127]]",1.5925,7.5,396.75,8,4,0.007936507936507936,6_06_
1009000,2,"[[1730724, 395244], [1729980, 1716789, 1740749, 396124]]",1.97,9.5,620.625,13,6,0.007936507936507936,6_06_
1009100,2,"[[396053, 406126], [406335, 2407881]]",1.1075,7.0,443.75,7,4,0.007936507936507936,6_06_
1009200,3,"[[1722096, 405378], [392317, 1716669], [380308, 2418161]]",2.296666666666667,10.0,595.6666666666666,11,6,0.011904761904761904,6_06_
1009500,2,"[[401562, 1721281], [1723433, 390066]]",2.3375,9.875,590.75,7,4,0.007936507936507936,6_06_
1009800,1,"[[1724955, 1714742, 396802]]",1.71,7.5,414.0,4,3,0.003968253968253968,6_06_
1010000,2,"[[1729482, 1736906, 1738637, 393036], [2400106, 2401286]]",2.19875,9.625,550.875,12,6,0.007936507936507936,6_06_
1010100,8,"[[1728552, 1728401], [2376337, 396047], [387386, 1721671], [397309, 2381744], [2401779, 391450], [1721433, 384182], [2382201, 398524], [403977, 399498]]",1.6118750000000002,7.71875,441.375,29,16,0.031746031746031744,6_06_
1010300,3,"[[396049, 395052], [396362, 397814], [384744, 380602]]",0.8816666666666667,5.0,230.0,7,6,0.011904761904761904,6_06_
1010400,1,"[[1716374, 2417871]]",1.25,7.25,484.5,2,2,0.003968253968253968,6_06_
1010601,1,"[[399048, 386559]]",3.19,12.5,780.0,3,2,0.003968253968253968,6_06_
1010803,1,"[[1729733, 1729606]]",2.6,13.0,970.5,2,2,0.003968253968253968,6_06_
1010900,2,"[[402584, 384468], [382719, 1722646]]",2.105,10.125,711.75,8,4,0.007936507936507936,6_06_
1011000,1,"[[389983, 391669]]",2.99,12.25,810.0,2,2,0.003968253968253968,6_06_
1011100,4,"[[401725, 2400526], [384210, 2417510, 1724821], [387689, 2417475], [2418167, 395659]]",1.6979166666666667,7.916666666666667,437.875,17,9,0.015873015873015872,6_06_
1011300,3,"[[2402196, 401930], [2410541, 2400299], [1776411, 403622, 2401346]]",1.9172222222222224,9.166666666666666,560.5555555555555,12,7,0.011904761904761904,6_06_
1011500,2,"[[414180, 416259], [1724358, 2396641]]",1.7550000000000001,8.25,505.5,10,4,0.007936507936507936,6_06_
1011600,1,"[[402455, 1715955]]",2.61,11.0,686.0,2,2,0.003968253968253968,6_06_
1011700,2,"[[403793, 2412149], [402323, 412974]]",2.44,10.625,686.25,10,4,0.007936507936507936,6_06_
1011900,2,"[[405162, 1729413, 392223], [2407413, 1728529]]",2.1283333333333334,9.291666666666666,569.3333333333334,6,5,0.007936507936507936,6_06_
1012101,1,"[[401782, 383730]]",1.68,8.0,510.0,2,2,0.003968253968253968,6_06_
1012102,2,"[[387248, 2401389], [2380681, 2410428]]",2.32,10.25,654.5,9,4,0.007936507936507936,6_06_
1012400,2,"[[402362, 1729288], [386466, 391233, 1728297]]",3.725833333333333,14.5,900.1666666666667,11,5,0.007936507936507936,6_06_
1012500,1,"[[2396419, 404708]]",1.95,8.0,415.5,2,2,0.003968253968253968,6_06_
1012700,1,"[[1716583, 384736]]",1.1,6.25,399.0,2,2,0.003968253968253968,6_06_
1012901,2,"[[387215, 403725], [1728825, 1717391]]",1.9274999999999998,8.625,502.5,7,4,0.007936507936507936,6_06_
1012902,2,"[[396331, 401338], [395642, 2375071]]",2.9175,11.125,643.75,5,4,0.007936507936507936,6_06_
1013100,3,"[[1722770, 2408163], [401495, 395532, 1729775], [2390376, 414705]]",2.0605555555555557,9.166666666666666,548.6111111111112,9,7,0.011904761904761904,6_06_
1013202,1,"[[412958, 410462]]",2.8899999999999997,11.5,690.0,4,2,0.003968253968253968,6_06_
1013300,2,"[[387243, 1725717], [1736207, 1736245]]",2.2849999999999997,9.5,544.25,9,4,0.007936507936507936,6_06_
1013400,1,"[[1723136, 1729352]]",1.9,8.75,496.0,4,2,0.003968253968253968,6_06_
1013502,1,"[[384498, 2418165]]",0.75,4.75,241.5,3,2,0.003968253968253968,6_06_
1013602,1,"[[401137, 1729650]]",0.87,5.0,210.5,2,2,0.003968253968253968,6_06_
1013700,2,"[[396900, 1736351], [1722130, 1725605]]",3.7875,14.375,858.25,6,4,0.007936507936507936,6_06_
1013800,3,"[[1729061, 1737569], [399069, 1724817], [388363, 392439]]",3.5700000000000003,13.916666666666666,877.5,14,6,0.011904761904761904,6_06_
